flight_id,airline,source,destination,departure_time,arrival_time,duration,flight_id_valid,departure_datetime,arrival_datetime,calculated_duration_minutes,calculated_duration_hours,is_overnight,source_duration_minutes,duration_difference_minutes,duration_match,route,anomaly_type
UK113,VISTARA,CCU,DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,04:24:00,True,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,264.0,4.4,False,264.0,0.0,True,CCU → DEL,NONE
SJ163,SPICEJET,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,04:36:00,True,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,276.0,4.6,False,276.0,0.0,True,DEL → HYD,NONE
SJ208,SPICEJET,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,01:01:00,True,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,61.0,1.02,False,61.0,0.0,True,DEL → HYD,NONE
SJ221,SPICEJET,MAA,HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,04:46:00,True,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,286.0,4.77,False,286.0,0.0,True,MAA → HYD,NONE
SJ084,SPICEJET,HYD,MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,00:59:00,True,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,59.0,0.98,False,59.0,0.0,True,HYD → MAA,NONE
6F127,INDIGO,HYD,BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,04:01:00,False,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,241.0,4.02,False,241.0,0.0,True,HYD → BOM,INVALID_FLIGHT_ID
AI122,AIR INDIA,BOM,CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,04:11:00,True,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,251.0,4.18,False,251.0,0.0,True,BOM → CCU,NONE
AI139,AIR INDIA,HYD,MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,01:01:00,True,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,61.0,1.02,False,61.0,0.0,True,HYD → MAA,NONE
UK149,VISTARA,MAA,DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,04:46:00,True,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,286.0,4.77,False,286.0,0.0,True,MAA → DEL,NONE
AI149,AIR INDIA,BOM,HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,03:17:00,True,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,197.0,3.28,False,197.0,0.0,True,BOM → HYD,NONE
SJ243,SPICEJET,BLR,DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,04:46:00,True,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,286.0,4.77,False,286.0,0.0,True,BLR → DEL,NONE
AI053,AIR INDIA,CCU,DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,04:15:00,True,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,255.0,4.25,False,255.0,0.0,True,CCU → DEL,NONE
UK061,VISTARA,BLR,BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,01:50:00,True,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,110.0,1.83,False,110.0,0.0,True,BLR → BOM,NONE
SJ004,SPICEJET,MAA,DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,03:09:00,True,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,189.0,3.15,False,189.0,0.0,True,MAA → DEL,NONE
AI173,AIR INDIA,HYD,DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,04:51:00,True,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,291.0,4.85,False,291.0,0.0,True,HYD → DEL,NONE
6F085,INDIGO,HYD,MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,02:00:00.298000,False,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,120.00496666666666,2.0,False,120.00496666666666,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
AI252,UNKNOWN,HYD,DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,04:24:00,True,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,264.0,4.4,False,264.0,0.0,True,HYD → DEL,NONE
SJ109,SPICEJET,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,03:04:00,True,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,184.0,3.07,False,184.0,0.0,True,BOM → DEL,NONE
UK123,VISTARA,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,02:54:00,True,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,174.0,2.9,False,174.0,0.0,True,BOM → DEL,NONE
6F125,INDIGO,BOM,CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,04:04:00,False,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,244.0,4.07,False,244.0,0.0,True,BOM → CCU,INVALID_FLIGHT_ID
UK183,VISTARA,BLR,CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,01:23:00,True,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,83.0,1.38,False,83.0,0.0,True,BLR → CCU,NONE
AI110,AIR INDIA,BOM,CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,04:53:00,True,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,293.0,4.88,False,293.0,0.0,True,BOM → CCU,NONE
UK105,VISTARA,CCU,HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,01:07:00,True,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,67.0,1.12,False,67.0,0.0,True,CCU → HYD,NONE
6F128,INDIGO,HYD,DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,01:07:00,False,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,67.0,1.12,False,67.0,0.0,True,HYD → DEL,INVALID_FLIGHT_ID
6F224,INDIGO,DEL,MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,01:59:00,False,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,119.0,1.98,False,119.0,0.0,True,DEL → MAA,INVALID_FLIGHT_ID
SJ130,SPICEJET,BOM,DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,04:00:00,True,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,240.0,4.0,False,240.0,0.0,True,BOM → DEL,NONE
AI224,AIR INDIA,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,04:45:00,True,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,285.0,4.75,False,285.0,0.0,True,DEL → HYD,NONE
SJ182,SPICEJET,CCU,BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,00:48:00,True,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,48.0,0.8,False,48.0,0.0,True,CCU → BOM,NONE
UK164,VISTARA,BOM,HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,04:24:00,True,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,264.0,4.4,False,264.0,0.0,True,BOM → HYD,NONE
AI161,AIR INDIA,CCU,BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,03:00:00,True,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,180.0,3.0,False,180.0,0.0,True,CCU → BOM,NONE
6F206,INDIGO,DEL,BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,04:20:00,False,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,260.0,4.33,False,260.0,0.0,True,DEL → BOM,INVALID_FLIGHT_ID
SJ204,SPICEJET,CCU,DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,01:41:00,True,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,101.0,1.68,False,101.0,0.0,True,CCU → DEL,NONE
AI206,AIR INDIA,CCU,MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,03:31:00,True,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,211.0,3.52,False,211.0,0.0,True,CCU → MAA,NONE
6F140,INDIGO,CCU,HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,01:51:00,False,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,111.0,1.85,False,111.0,0.0,True,CCU → HYD,INVALID_FLIGHT_ID
6F253,UNKNOWN,MAA,BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,01:58:00,False,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,118.0,1.97,False,118.0,0.0,True,MAA → BLR,INVALID_FLIGHT_ID
SJ203,UNKNOWN,DEL,HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,02:05:00,True,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,125.0,2.08,False,125.0,0.0,True,DEL → HYD,NONE
SJ161,SPICEJET,MAA,BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,00:42:00,True,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,42.0,0.7,False,42.0,0.0,True,MAA → BLR,NONE
AI098,AIR INDIA,HYD,MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,02:10:00,True,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,130.0,2.17,False,130.0,0.0,True,HYD → MAA,NONE
AI168,UNKNOWN,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,04:30:00,True,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,270.0,4.5,False,270.0,0.0,True,DEL → CCU,NONE
UK190,VISTARA,DEL,BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,03:04:00,True,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,184.0,3.07,False,184.0,0.0,True,DEL → BLR,NONE
AI085,AIR INDIA,DEL,HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,04:48:00,True,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,288.0,4.8,False,288.0,0.0,True,DEL → HYD,NONE
AI076,AIR INDIA,BLR,BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,00:35:00,True,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,35.0,0.58,False,35.0,0.0,True,BLR → BOM,NONE
UK130,VISTARA,MAA,BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,04:07:00,True,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,247.0,4.12,False,247.0,0.0,True,MAA → BLR,NONE
6F038,INDIGO,HYD,MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,03:57:00,False,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,237.0,3.95,False,237.0,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
UK110,VISTARA,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,04:47:00,True,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,287.0,4.78,False,287.0,0.0,True,HYD → DEL,NONE
SJ013,SPICEJET,DEL,MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,04:29:00,True,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,269.0,4.48,False,269.0,0.0,True,DEL → MAA,NONE
AI039,AIR INDIA,MAA,BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,03:32:00,True,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,212.0,3.53,False,212.0,0.0,True,MAA → BLR,NONE
AI248,AIR INDIA,CCU,DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,01:18:00,True,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,78.0,1.3,False,78.0,0.0,True,CCU → DEL,NONE
6F199,INDIGO,DEL,MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,02:17:00,False,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,137.0,2.28,False,137.0,0.0,True,DEL → MAA,INVALID_FLIGHT_ID
AI225,AIR INDIA,BOM,BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,00:56:00,True,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,56.0,0.93,False,56.0,0.0,True,BOM → BLR,NONE
SJ028,SPICEJET,CCU,BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,04:28:00,True,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,268.0,4.47,False,268.0,0.0,True,CCU → BOM,NONE
SJ012,SPICEJET,HYD,BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,01:11:00,True,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,71.0,1.18,False,71.0,0.0,True,HYD → BLR,NONE
SJ131,SPICEJET,MAA,HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,01:07:00,True,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,67.0,1.12,False,67.0,0.0,True,MAA → HYD,NONE
AI010,AIR INDIA,BOM,HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,04:48:00,True,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,288.0,4.8,False,288.0,0.0,True,BOM → HYD,NONE
6F020,INDIGO,BOM,HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,01:45:00,False,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,105.0,1.75,False,105.0,0.0,True,BOM → HYD,INVALID_FLIGHT_ID
SJ038,SPICEJET,BLR,DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,02:49:00,True,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,169.0,2.82,False,169.0,0.0,True,BLR → DEL,NONE
UK204,VISTARA,BLR,DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,01:38:00,True,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,98.0,1.63,False,98.0,0.0,True,BLR → DEL,NONE
AI036,AIR INDIA,BOM,CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,01:31:00,True,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,91.0,1.52,False,91.0,0.0,True,BOM → CCU,NONE
AI100,UNKNOWN,CCU,BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,03:40:00,True,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,220.0,3.67,False,220.0,0.0,True,CCU → BOM,NONE
SJ215,SPICEJET,CCU,DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,01:35:00,True,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,95.0,1.58,False,95.0,0.0,True,CCU → DEL,NONE
UK155,VISTARA,MAA,HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,04:03:00,True,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,243.0,4.05,False,243.0,0.0,True,MAA → HYD,NONE
SJ173,SPICEJET,CCU,HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,01:42:00,True,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,102.0,1.7,False,102.0,0.0,True,CCU → HYD,NONE
UK179,VISTARA,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,04:50:00,True,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,290.0,4.83,False,290.0,0.0,True,DEL → HYD,NONE
UK221,VISTARA,CCU,DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,04:26:00,True,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,266.0,4.43,False,266.0,0.0,True,CCU → DEL,NONE
UK023,VISTARA,DEL,MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,04:48:00,True,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,288.0,4.8,False,288.0,0.0,True,DEL → MAA,NONE
SJ107,SPICEJET,BOM,MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,04:28:00,True,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,268.0,4.47,False,268.0,0.0,True,BOM → MAA,NONE
AI073,AIR INDIA,BOM,BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,02:02:00,True,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,122.0,2.03,False,122.0,0.0,True,BOM → BLR,NONE
SJ187,SPICEJET,MAA,BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,03:23:00,True,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,203.0,3.38,False,203.0,0.0,True,MAA → BLR,NONE
UK058,VISTARA,MAA,BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,03:18:00,True,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,198.0,3.3,False,198.0,0.0,True,MAA → BOM,NONE
SJ063,SPICEJET,MAA,BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,01:45:00,True,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,105.0,1.75,False,105.0,0.0,True,MAA → BOM,NONE
SJ062,SPICEJET,BLR,HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,03:29:00,True,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,209.0,3.48,False,209.0,0.0,True,BLR → HYD,NONE
UK048,VISTARA,MAA,DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,04:45:00,True,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,285.0,4.75,False,285.0,0.0,True,MAA → DEL,NONE
AI181,AIR INDIA,MAA,HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,03:26:00,True,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,206.0,3.43,False,206.0,0.0,True,MAA → HYD,NONE
AI003,AIR INDIA,BLR,HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,03:28:00,True,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,208.0,3.47,False,208.0,0.0,True,BLR → HYD,NONE
6F041,INDIGO,MAA,BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,03:29:00,False,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,209.0,3.48,False,209.0,0.0,True,MAA → BOM,INVALID_FLIGHT_ID
6F175,INDIGO,MAA,CCU,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,01:55:00,False,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,115.0,1.92,False,115.0,0.0,True,MAA → CCU,INVALID_FLIGHT_ID
6F013,INDIGO,BOM,CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,04:50:00,False,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,290.0,4.83,False,290.0,0.0,True,BOM → CCU,INVALID_FLIGHT_ID
SJ040,SPICEJET,BOM,CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,03:32:00,True,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,212.0,3.53,False,212.0,0.0,True,BOM → CCU,NONE
SJ016,SPICEJET,HYD,CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,03:25:00,True,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,205.0,3.42,False,205.0,0.0,True,HYD → CCU,NONE
6F135,INDIGO,MAA,HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,00:46:00,False,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,46.0,0.77,False,46.0,0.0,True,MAA → HYD,INVALID_FLIGHT_ID
6F150,INDIGO,HYD,MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,03:58:00,False,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,238.0,3.97,False,238.0,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
AI083,AIR INDIA,DEL,BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,00:43:00,True,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,43.0,0.72,False,43.0,0.0,True,DEL → BOM,NONE
SJ166,SPICEJET,CCU,HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,03:27:00,True,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,207.0,3.45,False,207.0,0.0,True,CCU → HYD,NONE
SJ027,UNKNOWN,BOM,MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,04:23:00,True,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,263.0,4.38,False,263.0,0.0,True,BOM → MAA,NONE
6F134,INDIGO,BLR,MAA,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,01:19:00,False,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,79.0,1.32,False,79.0,0.0,True,BLR → MAA,INVALID_FLIGHT_ID
UK225,VISTARA,MAA,BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,02:16:00,True,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,136.0,2.27,False,136.0,0.0,True,MAA → BLR,NONE
SJ175,SPICEJET,MAA,BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,04:04:00,True,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,244.0,4.07,False,244.0,0.0,True,MAA → BLR,NONE
AI182,AIR INDIA,HYD,DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,04:33:00,True,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,273.0,4.55,False,273.0,0.0,True,HYD → DEL,NONE
AI190,AIR INDIA,BOM,CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,03:18:00,True,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,198.0,3.3,False,198.0,0.0,True,BOM → CCU,NONE
AI120,AIR INDIA,MAA,CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,02:06:00,True,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,126.0,2.1,False,126.0,0.0,True,MAA → CCU,NONE
6F132,INDIGO,MAA,BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,01:00:00.298000,False,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,60.00496666666666,1.0,False,60.00496666666666,0.0,True,MAA → BOM,INVALID_FLIGHT_ID
UK102,VISTARA,HYD,CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,02:03:00,True,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,123.0,2.05,False,123.0,0.0,True,HYD → CCU,NONE
AI045,AIR INDIA,HYD,MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,02:39:00,True,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,159.0,2.65,False,159.0,0.0,True,HYD → MAA,NONE
UK136,VISTARA,HYD,CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,03:43:00,True,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,223.0,3.72,False,223.0,0.0,True,HYD → CCU,NONE
SJ238,SPICEJET,MAA,BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,03:58:00,True,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,238.0,3.97,False,238.0,0.0,True,MAA → BLR,NONE
AI193,AIR INDIA,MAA,HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,04:34:00,True,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,274.0,4.57,False,274.0,0.0,True,MAA → HYD,NONE
6F001,INDIGO,HYD,BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,01:35:00,False,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,95.0,1.58,False,95.0,0.0,True,HYD → BOM,INVALID_FLIGHT_ID
6F211,INDIGO,MAA,BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,04:51:00,False,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,291.0,4.85,False,291.0,0.0,True,MAA → BLR,INVALID_FLIGHT_ID
SJ199,SPICEJET,HYD,BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,02:30:00,True,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,150.0,2.5,False,150.0,0.0,True,HYD → BOM,NONE
SJ050,SPICEJET,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,00:39:00,True,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,39.0,0.65,False,39.0,0.0,True,HYD → CCU,NONE
UK115,VISTARA,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,02:00:00.298000,True,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,120.00496666666666,2.0,False,120.00496666666666,0.0,True,BLR → BOM,NONE
AI037,UNKNOWN,BOM,BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,03:59:00,True,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,239.0,3.98,False,239.0,0.0,True,BOM → BLR,NONE
6F235,INDIGO,HYD,MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,02:45:00,False,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,165.0,2.75,False,165.0,0.0,True,HYD → MAA,INVALID_FLIGHT_ID
UK111,VISTARA,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,01:14:00,True,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,74.0,1.23,False,74.0,0.0,True,MAA → BLR,NONE
6F005,INDIGO,BOM,MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,04:23:00,False,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,263.0,4.38,False,263.0,0.0,True,BOM → MAA,INVALID_FLIGHT_ID
AI198,AIR INDIA,CCU,MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,03:23:00,True,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,203.0,3.38,False,203.0,0.0,True,CCU → MAA,NONE
UK184,VISTARA,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,02:11:00,True,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,131.0,2.18,False,131.0,0.0,True,MAA → HYD,NONE
6F219,INDIGO,MAA,DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,04:05:00,False,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,245.0,4.08,False,245.0,0.0,True,MAA → DEL,INVALID_FLIGHT_ID
UK066,VISTARA,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,01:38:00,True,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,98.0,1.63,False,98.0,0.0,True,BOM → CCU,NONE
6F220,INDIGO,HYD,BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,00:58:00,False,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,58.0,0.97,False,58.0,0.0,True,HYD → BOM,INVALID_FLIGHT_ID
AI180,AIR INDIA,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,00:41:00,True,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,41.0,0.68,False,41.0,0.0,True,BOM → CCU,NONE
6F098,INDIGO,BLR,MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,02:31:00,False,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,151.0,2.52,False,151.0,0.0,True,BLR → MAA,INVALID_FLIGHT_ID
AI141,AIR INDIA,BLR,DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,04:37:00,True,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,277.0,4.62,False,277.0,0.0,True,BLR → DEL,NONE
